No,Rank,Gender,Flavor,Juiciness,Tenderness,Umami,Palability,Marbling,Color,Texture,Surface Moisture,Total,Name,2,3,1+,1++,new_color,bright_color,grade_encode,grade_img,grade_surface_img,grade_marbling_img,grade_color_img,grade_texture_img,grade_total_img
69866,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069866.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69867,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069867.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69871,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069871.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69880,1++,steer,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069880.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69885,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069885.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69895,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069895.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69904,1++,steer,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069904.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69906,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069906.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69909,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069909.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69927,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069927.jpg,0,0,0,1,6,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69929,1++,steer,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069929.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69932,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069932.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69933,1++,steer,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069933.jpg,0,0,0,1,3,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69938,1++,steer,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,train/cropped_448/QC_cow_segmentation_1++_069938.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69939,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069939.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69941,1++,steer,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069941.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69943,1++,steer,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069943.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69944,1++,steer,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069944.jpg,0,0,0,1,6,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69951,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069951.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69954,1++,female,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069954.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69956,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069956.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69966,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069966.jpg,0,0,0,1,2,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69970,1++,steer,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069970.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69971,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069971.jpg,0,0,0,1,6,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69980,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069980.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69987,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_069987.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
69993,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_069993.jpg,0,0,0,1,6,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70003,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070003.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70011,1++,female,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070011.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70024,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070024.jpg,0,0,0,1,5,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70028,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070028.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70029,1++,steer,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070029.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70030,1++,steer,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070030.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70032,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070032.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70050,1++,steer,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070050.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70056,1++,female,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070056.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70074,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070074.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70079,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070079.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70116,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070116.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70117,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070117.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70122,1++,steer,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070122.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70123,1++,steer,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070123.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70128,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070128.jpg,0,0,0,1,2,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70145,1++,steer,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070145.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70154,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070154.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70155,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070155.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70156,1++,steer,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070156.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70163,1++,steer,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070163.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70165,1++,steer,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070165.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70177,1++,female,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070177.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70178,1++,steer,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070178.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70184,1++,steer,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070184.jpg,0,0,0,1,6,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70203,1++,steer,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070203.jpg,0,0,0,1,6,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70204,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070204.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70234,1++,steer,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070234.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70242,1++,steer,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070242.jpg,0,0,0,1,5,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70257,1++,steer,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070257.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70265,1++,female,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070265.jpg,0,0,0,1,5,5.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70280,1++,steer,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070280.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70329,1++,steer,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070329.jpg,0,0,0,1,4,4.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70333,1++,steer,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070333.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70334,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070334.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70364,1++,steer,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070364.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70371,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070371.jpg,0,0,0,1,0,0.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70378,1++,steer,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070378.jpg,0,0,0,1,1,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70393,1++,steer,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070393.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70407,1++,steer,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070407.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70424,1++,steer,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070424.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70426,1++,steer,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070426.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70429,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070429.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70436,1++,steer,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070436.jpg,0,0,0,1,3,3.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70457,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070457.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70460,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070460.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70464,1++,steer,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070464.jpg,0,0,0,1,2,2.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70471,1++,steer,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_1++_070471.jpg,0,0,0,1,6,6.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
70474,1++,steer,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_1++_070474.jpg,0,0,0,1,3,1.0,0,grade/1.jpg,kde/kde_Surface Moisture_1++.png,kde/kde_Marbling_1++.png,kde/kde_new_color_1++.png,kde/kde_Texture_1++.png,kde/kde_Total_1++.png
